"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"1172","Fukrey",0,0,0,1,1,0,0,1,0,0,0
"1173","Gippi",0,0,0,1,1,0,0,0,0,0,0
"1174","Shree",0,0,0,0,0,0,0,0,0,0,1
"1175","Bajatey Raho",0,0,0,1,1,0,0,0,1,0,0
"1176","Madras Cafe",1,0,0,0,1,0,0,0,0,0,0
"1177","Saare Jahaan Se Mehnga...",0,0,0,1,1,0,0,0,0,0,0
"1178","Policegiri",1,0,0,1,1,0,0,0,0,0,0
"1179","Sonali Cable",0,0,0,0,1,0,0,0,0,0,0
"1180","Mr Joe B. Carvalho",0,0,0,1,0,0,0,0,0,0,0
"1181","Bang Bang",1,0,0,1,0,0,0,0,0,1,0
"1182","Paranthe Wali Gali",0,0,0,0,1,0,0,1,0,0,0
"1183","Ankur Arora Murder Case",0,0,0,0,1,0,0,0,1,0,0
"1184","Zindagi 50 50",0,0,0,0,1,0,0,0,0,0,0
"1185","Enemmy",1,0,0,0,1,0,0,0,0,0,0
"1186","It's Rocking: Dard-E-Disco",0,0,0,1,0,0,0,0,0,0,0
"1187","One by Two",0,0,0,1,1,0,0,1,0,0,0
"1188","Sixteen",0,0,0,0,1,0,0,1,1,0,0
"1189","Lakshmi",0,0,0,0,1,0,0,0,0,0,0
"1190","Entertainment",0,0,0,1,0,0,0,0,0,0,0
"1191","Highway",0,0,0,0,1,0,0,1,0,0,0
"1192","Shuddh Desi Romance",0,0,0,1,1,0,0,1,0,0,0
"1193","Kuku Mathur Ki Jhand Ho Gayi",0,0,0,1,0,0,0,1,0,0,0
"1194","Mary Kom",0,0,0,0,1,0,0,0,0,0,0
"1195","Sooper Se Ooper",0,0,0,1,0,0,0,0,0,0,0
"1196","Happy Ending",0,0,0,1,0,0,0,1,0,0,0
"1197","Chaarfutiya Chhokare",0,0,0,0,1,0,0,0,1,0,0
"1198","Lakeer ka Fakeer",0,0,0,0,0,0,0,0,0,0,0
"1199","Humshakals",0,0,0,1,0,0,0,0,0,0,0
"1200","Kaanchi",0,0,0,0,1,0,0,1,0,0,0
"1201","Nasha",0,0,0,0,1,0,0,1,1,0,0
"1202","Tara: The Journey of Love and Passion",0,0,0,0,1,0,0,0,0,0,0
"1203","Manjunath",0,0,0,0,1,0,0,0,0,0,0
"1204","Satya 2",0,0,0,0,0,0,0,0,0,0,0
"1205","Warning",0,0,0,0,0,0,0,0,1,1,0
"1206","Heropanti",1,0,0,0,0,0,0,1,0,0,0
"1207","Finding Fanny",0,0,0,1,1,0,0,1,0,0,0
"1208","Ooops a Desi",0,0,0,0,0,0,0,0,1,0,0
"1209","Meinu Ek Ladki Chaahiye",0,0,0,0,1,0,0,0,0,0,0
"1210","Raqt",0,0,0,0,0,0,0,0,1,0,0
"1211","Hasee Toh Phasee",0,0,0,1,0,0,0,1,0,0,0
"1212","Horror Story",0,0,0,0,0,0,1,0,0,0,0
"1213","Le Gaya Saddam",0,0,0,1,0,0,0,0,0,0,0
"1214","Say Yes to Love",0,0,0,0,0,0,0,1,0,0,0
"1215","Shorts",0,0,0,0,1,0,0,0,0,0,0
"1216","Bin Phere Free Me Tere",0,0,0,1,0,0,0,0,0,0,0
"1217","Revolver Rani",1,0,0,1,0,0,0,0,0,0,0
"1218","Shaadi Ke Side Effects",0,0,0,1,0,0,0,1,0,0,0
"1219","Ya Rab",0,0,0,0,1,0,0,0,0,0,0
"1220","Jackpot",0,0,0,1,0,0,0,0,1,0,0
"1221","Titoo MBA",0,0,0,1,0,0,0,0,0,0,0
"1222","Queen",0,0,0,1,1,0,0,0,0,1,0
"1223","Chhota Bheem and the Throne of Bali",0,1,0,0,0,0,0,0,0,0,0
"1224","Heartless",0,0,0,0,1,1,0,1,0,0,0
"1225","What the Fish",0,0,0,1,1,0,0,0,0,1,0
"1226","Bobby Jasoos",0,0,0,1,1,0,0,0,1,0,0
"1227","Ungli",0,0,0,1,1,0,0,0,1,0,0
"1228","Children of War",0,0,0,0,1,0,0,0,0,0,0
"1229","Kill Dil",1,0,0,0,1,0,0,0,0,0,0
"1230","Yaariyan",0,0,0,0,1,0,0,1,0,0,0
"1231","Haider",0,0,0,0,1,0,0,1,0,0,0
"1232","Daawat-e-Ishq",0,0,0,1,1,0,0,1,0,0,0
"1233","Mahabharat",1,1,0,0,0,0,0,0,0,0,0
"1234","Babloo Happy Hai",0,0,0,1,1,0,0,1,0,0,0
"1235","Darr @ the Mall",0,0,0,0,0,0,1,0,1,0,0
"1236","Karle Pyaar Karle",1,0,0,0,0,0,0,1,0,0,0
"1237","O Teri",0,0,0,1,1,0,0,0,0,0,0
"1238","Bewakoofiyaan",0,0,0,1,1,0,0,1,0,0,0
"1239","Raja Natwarlal",0,0,0,0,1,0,0,0,1,0,0
"1240","Mardaani",1,0,0,0,1,0,0,0,1,0,0
"1241","Mokssh",0,0,0,0,1,0,0,0,0,0,0
"1242","Ebn-e-Batuta",0,0,0,0,0,0,0,0,0,0,1
"1243","Hawaa Hawaai",0,0,0,0,1,1,0,0,0,0,0
"1244","Youngistaan",0,0,0,0,1,0,0,0,0,0,0
"1245","Yeh Hai Bakrapur",0,0,0,1,1,0,0,0,0,0,0
"1246","The Dirty Relation",0,0,0,0,0,0,0,0,1,0,0
"1247","Gang of Ghosts",0,0,0,1,1,0,0,0,0,0,0
"1248","Bhoothnath Returns",0,0,0,1,1,0,0,0,0,0,0
"1249","Dishkiyaoon",1,0,0,0,0,0,0,0,1,0,0
"1250","Chal Bhaag",0,0,0,1,0,0,0,0,0,0,0
"1251","Khoobsurat",0,0,0,1,0,0,0,1,0,0,0
"1252","Karar: The Deal",0,0,0,0,0,0,0,0,1,0,0
"1253","Kahin Hai Mera Pyar",0,0,0,0,1,0,0,1,0,0,0
"1254","Neighbours",0,0,0,0,0,0,1,0,0,0,0
"1255","Angry Young Man",1,0,0,0,0,0,0,0,0,0,0
"1256","Hate Story 2",0,0,0,0,1,0,0,1,1,0,0
"1257","Creature",0,0,0,0,0,0,1,0,0,0,1
"1258","Samrat & Co.",0,0,1,0,0,0,0,0,0,0,0
"1259","Koyelaanchal",1,0,0,0,1,0,0,0,0,0,0
"1260","The Xpose",0,0,0,0,0,0,0,0,1,0,0
"1261","Dekh Tamasha Dekh",0,0,0,1,0,0,0,0,0,0,0
"1262","Humpty Sharma Ki Dulhania",0,0,0,1,1,0,0,1,0,0,0
"1263","Purani Jeans",0,0,0,0,1,0,0,0,0,0,0
"1264","Fugly",0,0,0,0,1,0,0,0,1,0,0
"1265","CityLights",0,0,0,0,1,0,0,0,1,0,0
"1266","Lekar Hum Deewana Dil",0,0,0,1,0,0,0,1,0,0,0
"1267","3 AM: A Paranormal Experience",0,0,0,0,0,0,1,1,0,0,0
"1268","Bollywood Villa",0,0,0,0,0,0,0,0,1,0,0
"1269","Pizza",0,0,0,0,0,0,1,0,1,0,0
"1270","M.A.D: Mad About Dance",0,0,0,0,1,0,0,0,0,0,0
"1271","Amit Sahni Ki List",0,0,0,1,0,0,0,1,0,0,0
"1272","Ekkees Toppon Ki Salaami",0,0,0,1,0,0,0,0,0,0,0
"1273","The Shaukeens",0,0,0,1,0,0,0,0,0,0,0
"1274","Desi Kattey",1,0,0,0,0,0,0,0,0,0,0
"1275","Life Is Beautiful",0,0,0,1,0,0,0,1,0,0,0
"1276","Spark",1,0,0,0,0,0,0,0,0,0,0
"1277","Jigariyaa",0,0,0,0,1,0,0,0,0,0,0
"1278","Mumbai Delhi Mumbai",0,0,0,1,0,0,0,1,0,0,0
"1279","Love U Crazy Girl",0,0,1,0,0,0,0,0,0,0,0
"1280","Shuruaat Ka Interval",0,0,0,0,0,0,0,0,0,0,0
"1281","Trip to Bhangarh",0,0,0,0,0,0,1,0,0,0,0
"1282","Zed Plus",0,0,0,0,0,0,0,0,0,0,0
"1283","Gollu aur Pappu",0,0,0,1,0,0,0,0,0,0,0
"1284","Zid",0,0,0,0,0,0,0,0,1,0,0
