"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"3928","You Kill Me",0,0,0,1,0,0,0,1,1,0,0
"3929","Thumbsucker",0,0,0,1,1,0,0,0,0,0,0
"3930","Red State",1,0,0,0,0,0,1,0,1,0,0
"3931","Mirrormask",0,0,0,0,0,0,0,0,0,1,0
"3932","Samsara",0,0,0,0,0,0,0,0,0,0,0
"3933","The Barbarians",0,0,0,0,0,0,0,0,0,1,0
"3934","The Art of Getting By",0,0,0,0,1,0,0,1,0,0,0
"3935","Zipper",0,0,0,0,1,0,0,0,1,0,0
"3936","Poolhall Junkies",0,0,0,0,1,0,0,0,1,0,0
"3937","The Loss of Sexual Innocence",0,0,0,0,1,0,0,0,0,0,0
"3938","Holy Motors",0,0,0,0,1,0,0,0,0,0,0
"3939","Joe",0,0,0,0,1,0,0,0,0,0,0
"3940","Shooting Fish",0,0,0,1,0,0,0,1,0,0,0
"3941","Prison",0,0,0,0,1,0,1,0,1,0,0
"3942","Psycho Beach Party",0,0,1,1,0,0,1,0,0,0,0
"3943","The Big Tease",0,0,0,1,0,0,0,0,0,0,0
"3944","Buen Dí_a, Ramí_n",0,0,0,0,1,0,0,0,0,0,0
"3945","Trust",0,0,0,0,1,0,0,0,1,0,0
"3946","An Everlasting Piece",0,0,0,1,0,0,0,0,0,0,0
"3947","Among Giants",0,0,0,1,0,0,0,1,0,0,0
"3948","Adore",0,0,0,0,1,0,0,1,0,0,0
"3949","The Velocity of Gary",0,0,0,1,1,0,0,1,0,0,0
"3950","Mondays in the Sun",0,0,0,1,1,0,0,0,0,0,0
"3951","Stake Land",0,0,0,0,1,0,1,0,0,0,1
"3952","Sonny with a Chance            ",0,0,0,1,0,1,0,1,0,0,0
"3953","The Last Time I Committed Suicide",0,0,0,0,1,0,0,0,0,0,0
"3954","Futuro Beach",0,0,0,0,1,0,0,0,0,0,0
"3955","Another Happy Day",0,0,0,1,1,0,0,0,0,0,0
"3956","A Lonely Place to Die",1,0,0,0,0,0,0,0,1,1,0
"3957","Nothing",0,0,0,1,0,0,0,0,0,0,0
"3958","The Geographer Drank His Globe Away",0,0,0,0,1,0,0,0,0,1,0
"3959","1776",0,0,0,0,1,1,0,0,0,0,0
"3960","Inescapable",0,0,1,0,1,0,0,1,1,0,0
"3961","Hell's Angels",0,0,0,0,1,0,0,0,0,0,0
"3962","Purple Violets",0,0,0,1,1,0,0,1,0,0,0
"3963","The Veil",0,0,0,0,0,0,1,0,0,0,0
"3964","The Loved Ones",0,0,0,0,0,0,1,0,1,0,0
"3965","No Vacancy",0,0,0,0,0,0,1,0,0,0,0
"3966","How to Fall in Love",0,0,0,1,0,0,0,1,0,0,0
"3967","The Perfect Wave",0,0,0,0,1,0,0,1,0,1,0
"3968","Ben-Hur",0,0,0,0,1,0,0,0,0,1,0
"3969","A Man for All Seasons",0,0,0,0,1,0,0,0,0,0,0
"3970","Network",0,0,0,0,1,0,0,1,0,0,0
"3971","Gone with the Wind",0,0,0,0,1,0,0,1,0,0,0
"3972","Desert Dancer",0,0,0,0,1,0,0,0,0,0,0
"3973","Major Dundee",0,0,0,0,0,0,0,0,0,1,0
"3974","Down for Life",0,0,0,0,1,0,0,0,0,0,0
"3975","Annie Get Your Gun",0,0,0,1,0,0,0,1,0,0,0
"3976","Four Lions",0,0,0,1,1,0,0,0,0,0,0
"3977","House of Sand",0,0,0,0,1,0,0,0,0,0,0
"3978","Defendor",0,0,0,1,1,0,0,0,0,0,0
"3979","The Pirate",0,0,0,1,0,0,0,1,0,1,0
"3980","The Good Heart",0,0,0,0,1,0,0,0,0,0,0
"3981","The History Boys",0,0,0,1,1,0,0,0,0,0,0
"3982","Unknown",1,0,1,0,0,0,0,0,1,0,0
"3983","M*A*S*H            ",0,0,0,1,1,0,0,0,0,0,0
"3984","Midnight Cowboy",0,0,0,0,1,0,0,0,0,0,0
"3985","The Full Monty",0,0,0,1,1,0,0,0,0,0,0
"3986","Airplane!",0,0,0,1,0,0,0,0,0,0,0
"3987","Chain of Command",1,0,0,0,0,0,0,0,1,0,0
"3988","Friday",0,0,0,1,1,0,0,0,0,0,0
"3989","Menace II Society",0,0,0,0,1,0,0,0,1,0,0
"3990","Empire            ",0,0,0,0,1,0,0,0,0,0,0
"3991","Creepshow 2",0,0,0,1,0,0,1,0,1,0,0
"3992","The Ballad of Cable Hogue",0,0,0,1,1,0,0,1,0,0,0
"3993","In Cold Blood",0,0,0,0,1,0,0,0,0,0,0
"3994","The Nun's Story",0,0,0,0,1,0,0,0,0,0,0
"3995","Harper",1,0,1,0,1,0,0,0,1,0,0
"3996","Frenzy",0,0,0,0,0,0,0,0,1,0,0
"3997","The Witch",0,0,1,0,0,0,1,0,0,0,0
"3998","I Got the Hook Up",0,0,0,1,0,0,0,0,0,0,0
"3999","She's the One",0,0,0,1,1,0,0,1,0,0,0
"4000","Gods and Monsters",0,0,0,0,1,0,0,0,0,0,0
"4001","The Secret in Their Eyes",0,0,1,0,1,0,0,0,1,0,0
"4002","Day of the Dead",0,0,0,0,0,0,1,0,0,0,0
"4003","Train",0,0,0,0,0,0,1,0,1,0,0
"4004","Evil Dead II",0,0,0,1,0,0,1,0,1,0,0
"4005","Pootie Tang",1,0,0,1,0,0,0,0,0,1,0
"4006","Sharknado",0,0,0,0,0,0,1,0,0,0,0
"4007","La otra conquista",0,0,0,0,1,0,0,0,0,0,0
"4008","Trollhunter",0,0,0,1,1,0,1,0,0,0,0
"4009","Ira & Abby",0,0,0,1,0,0,0,1,0,0,0
"4010","The Watch",1,0,0,1,0,0,0,0,0,0,1
"4011","Winter Passing",0,0,0,1,1,0,0,0,0,0,0
"4012","D.E.B.S.",1,0,0,1,0,0,0,1,0,0,0
"4013","The Masked Saint",1,0,0,0,1,1,0,0,0,0,0
"4014","The Betrayed",0,0,1,0,1,0,0,0,1,0,0
"4015","Taxman",1,0,0,1,0,0,0,0,1,0,0
"4016","The Secret            ",0,0,0,0,1,0,0,0,1,0,0
"4017","2:13",0,0,0,0,0,0,1,0,1,0,0
"4018","Batman: The Dark Knight Returns, Part 2",1,1,0,0,0,0,0,0,1,0,1
"4019","Time to Choose",0,0,0,0,0,0,0,0,0,0,0
"4020","In the Name of the King: The Last Job",1,0,0,0,0,0,0,0,1,1,0
"4021","Wicked Blood",1,0,0,0,1,0,0,0,1,0,0
"4022","Dawn Patrol",0,0,0,0,1,0,0,0,1,0,0
"4023","Lords of London",0,0,1,0,0,0,0,0,1,0,0
"4024","High Anxiety",0,0,0,1,0,0,0,0,0,0,0
"4025","March of the Penguins",0,0,0,0,0,0,0,0,0,0,0
"4026","Margin Call",0,0,0,0,1,0,0,0,1,0,0
"4027","August",0,0,0,0,1,0,0,1,0,0,0
"4028","Choke",0,0,0,1,1,0,0,0,0,0,0
"4029","Whiplash",0,0,0,0,1,0,0,0,0,0,0
"4030","City of God",0,0,0,0,1,0,0,0,0,0,0
"4031","Human Traffic",0,0,0,1,0,0,0,0,0,0,0
"4032","Day One",0,0,0,0,1,0,0,0,0,0,0
"4033","The Dead Girl",0,0,1,0,1,0,0,0,0,0,0
"4034","The Hunt",0,0,0,0,1,0,0,0,0,0,0
"4035","A Christmas Story",0,0,0,1,0,1,0,0,0,0,0
"4036","Bella",0,0,0,0,1,0,0,1,0,0,0
"4037","Class of 1984",1,0,0,0,1,0,0,0,1,0,0
"4038","The Opposite Sex",0,0,0,1,0,0,0,0,0,0,0
"4039","Dreaming of Joseph Lees",0,0,0,0,1,0,0,1,0,0,0
"4040","The Class",0,0,0,0,1,0,0,0,0,0,0
"4041","Rosemary's Baby",0,0,0,0,1,0,1,0,0,0,0
"4042","The Man Who Shot Liberty Valance",0,0,0,0,1,0,0,0,0,0,0
"4043","Adam",0,0,0,0,1,0,0,1,0,0,0
"4044","Maria Full of Grace",0,0,0,0,1,0,0,0,0,0,0
"4045","Beginners",0,0,0,1,1,0,0,1,0,0,0
"4046","Feast",1,0,0,1,0,0,1,0,1,0,0
"4047","Animal House",0,0,0,1,0,0,0,0,0,0,0
"4048","Goldfinger",1,0,0,0,0,0,0,0,1,1,0
"4049","Antiviral",0,0,0,0,0,0,1,0,1,0,1
"4050","It's a Wonderful Life",0,0,0,0,1,1,0,1,0,0,0
"4051","Trainspotting",0,0,0,0,1,0,0,0,0,0,0
"4052","The Original Kings of Comedy",0,0,0,1,0,0,0,0,0,0,0
"4053","Paranormal Activity 2",0,0,0,0,0,0,1,0,0,0,0
"4054","Waking Ned Devine",0,0,0,1,0,0,0,0,0,0,0
"4055","Bowling for Columbine",0,0,0,0,1,0,0,0,0,0,0
"4056","Coming Home",0,0,0,0,1,0,0,0,0,0,0
"4057","A Nightmare on Elm Street 2: Freddy's Revenge",0,0,0,0,0,0,1,0,0,0,0
"4058","A Room with a View",0,0,0,0,1,0,0,1,0,0,0
"4059","The Purge",0,0,0,0,0,0,1,0,1,0,1
"4060","Sinister",0,0,1,0,0,0,1,0,0,0,0
"4061","Martin Lawrence Live: Runteldat",0,0,0,1,0,0,0,0,0,0,0
"4062","Cat on a Hot Tin Roof",0,0,0,0,1,0,0,1,0,0,0
"4063","Beneath the Planet of the Apes",1,0,0,0,0,0,0,0,0,1,1
"4064","Air Bud",0,0,0,1,1,1,0,0,0,0,0
"4065","Pokí©mon 3: The Movie",1,1,0,0,0,1,0,0,0,1,1
"4066","Jason Lives: Friday the 13th Part VI",0,0,0,0,0,0,1,0,1,0,0
"4067","The Bridge on the River Kwai",0,0,0,0,1,0,0,0,0,1,0
"4068","Spaced Invaders",0,0,0,1,0,0,0,0,0,1,1
"4069","Family Plot",0,0,0,1,0,0,0,0,1,0,0
"4070","The Apartment",0,0,0,1,1,0,0,1,0,0,0
"4071","Jason Goes to Hell: The Final Friday",0,0,0,0,0,0,1,0,1,0,0
"4072","Torn Curtain",0,0,0,0,0,0,0,0,1,0,0
"4073","Dave Chappelle's Block Party",0,0,0,1,0,0,0,0,0,0,0
"4074","Slow West",0,0,0,0,0,0,0,0,0,0,0
"4075","Krush Groove",0,0,0,1,1,0,0,0,0,0,0
"4076","Next Day Air",1,0,0,1,0,0,0,0,0,0,0
"4077","Elmer Gantry",0,0,0,0,1,0,0,0,0,0,0
"4078","Judgment at Nuremberg",0,0,0,0,1,0,0,0,0,0,0
"4079","Trippin'",0,0,0,1,0,0,0,0,0,0,0
"4080","Robot Chicken            ",0,1,0,1,0,0,0,0,0,0,0
"4081","Red River",1,0,0,0,0,0,0,1,0,1,0
"4082","Phat Girlz",0,0,0,1,0,0,0,0,0,0,0
"4083","Before Midnight",0,0,0,0,1,0,0,1,0,0,0
"4084","Teen Wolf Too",0,0,0,1,0,0,0,0,0,0,0
"4085","Phantasm II",1,0,0,0,0,0,1,0,1,0,1
"4086","Woman Thou Art Loosed",0,0,0,0,1,0,0,0,0,0,0
"4087","Real Women Have Curves",0,0,0,1,1,0,0,0,0,0,0
"4088","Deadline Gallipoli            ",0,0,0,0,1,0,0,0,0,0,0
"4089","Water",0,0,0,0,1,0,0,1,0,0,0
"4090","East Is East",0,0,0,1,1,0,0,0,0,0,0
"4091","Whipped",0,0,0,1,0,0,0,1,0,0,0
"4092","Kama Sutra: A Tale of Love",0,0,0,0,1,0,0,1,0,0,0
"4093","Please Give",0,0,0,1,1,0,0,0,0,0,0
"4094","Willy Wonka & the Chocolate Factory",0,0,0,0,0,1,0,0,0,0,0
"4095","Warlock: The Armageddon",0,0,0,0,0,0,1,0,0,0,0
"4096","8 Heads in a Duffel Bag",0,0,0,1,0,0,0,0,0,0,0
"4097","Days of Heaven",0,0,0,0,1,0,0,1,0,0,0
"4098","Thirteen Conversations About One Thing",0,0,0,0,1,0,0,0,0,0,0
"4099","Jawbreaker",0,0,0,1,0,0,0,0,1,0,0
"4100","Basquiat",0,0,0,0,1,0,0,0,0,0,0
"4101","Frances Ha",0,0,0,1,1,0,0,1,0,0,0
"4102","Tsotsi",0,0,0,0,1,0,0,0,0,0,0
"4103","Happiness",0,0,0,1,1,0,0,0,0,0,0
"4104","DysFunktional Family",0,0,0,1,0,0,0,0,0,0,0
"4105","Tusk",0,0,0,1,1,0,1,0,0,0,0
"4106","Oldboy",0,0,1,0,1,0,0,0,1,0,0
"4107","Letters to God",0,0,0,0,1,1,0,0,0,0,0
"4108","Hobo with a Shotgun",1,0,0,1,0,0,0,0,1,0,0
"4109","Compadres",1,0,0,1,0,0,0,0,0,0,0
"4110","Freeway",0,0,0,1,1,0,0,0,1,0,0
"4111","Love's Abiding Joy",0,0,0,0,1,1,0,0,0,0,0
"4112","Fish Tank",0,0,0,0,1,0,0,0,0,0,0
"4113","Damsels in Distress",0,0,0,1,1,0,0,1,0,0,0
"4114","Creature            ",0,0,0,0,0,0,1,0,1,0,1
"4115","Bachelorette",0,0,0,1,0,0,0,1,0,0,0
"4116","BrainDead            ",0,0,0,1,1,0,1,0,1,0,1
"4117","Brave New Girl",0,0,0,0,1,1,0,0,0,0,0
"4118","Tim and Eric's Billion Dollar Movie",0,0,0,1,0,0,0,0,0,0,0
"4119","The Gambler",0,0,0,0,1,0,0,0,1,0,0
"4120","The Grand            ",0,0,0,0,1,0,0,0,0,0,0
"4121","Summer Storm",0,0,0,1,1,0,0,1,0,0,0
"4122","Fort McCoy",0,0,0,0,1,0,0,0,0,0,0
"4123","Chain Letter",0,0,0,0,0,0,1,0,1,0,0
"4124","Just Looking",0,0,0,1,1,0,0,0,0,0,0
"4125","The Divide",0,0,0,0,1,0,0,0,1,0,1
"4126","The Eclipse",0,0,0,0,1,0,1,1,0,0,0
"4127","Demonic",0,0,0,0,0,0,1,0,1,0,0
"4128","My Big Fat Independent Movie",0,0,0,1,0,0,0,0,0,0,0
"4129","Alice in Wonderland",0,0,0,0,0,1,0,0,0,1,0
"4130","The Deported",0,0,0,1,0,0,0,0,0,0,0
"4131","Tanner Hall",0,0,0,0,1,0,0,0,0,0,0
"4132","Open Road",1,0,0,0,1,0,0,0,1,0,0
"4133","They Came Together",0,0,0,1,0,0,0,0,0,0,0
"4134","30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo",0,0,0,1,0,0,0,0,0,0,0
"4135","Never Back Down 2: The Beatdown",1,0,0,0,1,0,0,0,0,0,0
"4136","Point Blank",0,0,0,0,0,0,0,0,1,0,0
"4137","Four Single Fathers",0,0,0,1,0,0,0,0,0,0,0
"4138","Enter the Dangerous Mind",0,0,0,0,0,0,0,0,1,0,0
"4139","Something Wicked",0,0,1,0,1,0,1,0,1,0,0
"4140","AWOL-72",0,0,0,0,0,0,0,0,1,0,0
"4141","Iguana",0,0,0,0,1,0,0,0,0,1,0
"4142","Cinderella",0,0,0,0,1,1,0,1,0,0,0
"4143","Chicago Overcoat",1,0,0,0,1,0,0,0,0,1,0
"4144","Barry Munday",0,0,0,1,1,0,0,1,0,0,0
"4145","Central Station",0,0,0,0,1,0,0,0,0,0,0
"4146","Pocketful of Miracles",0,0,0,1,1,0,0,0,0,0,0
"4147","Close Range",1,0,0,0,0,0,0,0,0,0,0
"4148","Boynton Beach Club",0,0,0,1,0,0,0,1,0,0,0
"4149","Amnesiac",0,0,1,0,1,0,1,0,1,0,0
"4150","Freakonomics",0,0,0,0,0,0,0,0,0,0,0
"4151","The Omen",0,0,1,0,0,0,1,0,0,0,0
"4152","High Tension",0,0,0,0,0,0,1,0,0,0,0
"4153","Griff the Invisible",0,0,0,1,1,0,0,1,0,0,1
"4154","Unnatural",1,0,0,0,0,0,1,0,1,0,0
"4155","Hustle & Flow",0,0,0,0,1,0,0,0,0,0,0
"4156","Some Like It Hot",0,0,0,1,0,0,0,1,0,0,0
"4157","Friday the 13th Part VII: The New Blood",0,0,0,0,0,0,1,0,0,0,0
"4158","The Wizard of Oz",0,0,0,0,0,1,0,0,0,1,0
"4159","Young Frankenstein",0,0,0,1,0,0,0,0,0,0,0
"4160","Diary of the Dead",0,0,0,0,0,0,1,0,0,0,0
"4161","Lage Raho Munna Bhai",0,0,0,1,1,0,0,1,0,0,0
"4162","Ulee's Gold",0,0,0,0,1,0,0,0,0,0,0
"4163","The Black Stallion",0,0,0,0,0,1,0,0,0,1,0
"4164","Sardaar Ji",0,0,0,0,0,0,0,1,0,0,0
"4165","Journey to Saturn",1,1,0,1,0,0,0,0,0,1,1
"4166","Donovan's Reef",0,0,0,1,0,0,0,1,0,1,0
"4167","The Dress",0,0,0,1,1,0,0,0,0,0,0
"4168","A Guy Named Joe",0,0,0,0,1,0,0,1,0,0,0
"4169","Blazing Saddles",0,0,0,1,0,0,0,0,0,0,0
"4170","Friday the 13th: The Final Chapter",0,0,0,0,0,0,1,0,1,0,0
"4171","Ida",0,0,0,0,1,0,0,0,0,0,0
"4172","Maurice",0,0,0,0,1,0,0,1,0,0,0
"4173","Beer League",0,0,0,1,0,0,0,0,0,0,0
"4174","The Astronaut's Wife",0,0,0,0,1,0,0,0,1,0,1
"4175","Riding Giants",0,0,0,0,0,0,0,0,0,0,0
"4176","Timecrimes",0,0,1,0,0,0,1,0,1,0,1
"4177","Silver Medallist",1,0,0,1,0,0,0,0,0,1,0
"4178","Timber Falls",0,0,0,0,0,0,1,0,1,0,0
"4179","Singin' in the Rain",0,0,0,1,0,0,0,1,0,0,0
"4180","Fat, Sick & Nearly Dead",0,0,0,0,0,0,0,0,0,0,0
"4181","A Haunted House",0,0,0,1,0,0,0,0,0,0,0
"4182","2016: Obama's America",0,0,0,0,0,0,0,0,0,0,0
"4183","Halloween II",0,0,0,0,0,0,1,0,0,0,0
"4184","That Thing You Do!",0,0,0,1,1,0,0,0,0,0,0
"4185","Halloween III: Season of the Witch",0,0,1,0,0,0,1,0,0,0,1
"4186","Escape from the Planet of the Apes",1,0,0,0,0,0,0,0,0,0,1
"4187","Hud",0,0,0,0,1,0,0,0,0,0,0
"4188","Kevin Hart: Let Me Explain",0,0,0,1,0,0,0,0,0,0,0
"4189","My Own Private Idaho",0,0,0,0,1,0,0,0,0,0,0
"4190","Garden State",0,0,0,1,1,0,0,1,0,0,0
"4191","Before Sunrise",0,0,0,0,1,0,0,1,0,0,0
"4192","Sur le seuil",1,0,0,0,1,0,1,0,1,0,0
"4193","Jesus' Son",0,0,0,0,1,0,0,0,0,0,0
"4194","Saving Face",0,0,0,1,1,0,0,1,0,0,0
"4195","Brick Lane",0,0,0,0,1,0,0,0,0,0,0
"4196","Robot & Frank",0,0,0,1,1,0,0,0,0,0,1
"4197","My Life Without Me",0,0,0,0,1,0,0,1,0,0,0
"4198","The Spectacular Now",0,0,0,1,1,0,0,1,0,0,0
"4199","Marilyn Hotchkiss' Ballroom Dancing and Charm School",0,0,0,1,0,1,0,1,0,0,0
"4200","Religulous",0,0,0,1,0,0,0,0,0,0,0
"4201","Fuel",0,0,0,0,0,0,0,0,0,0,0
"4202","Valley of the Heart's Delight",0,0,0,0,1,0,0,0,0,0,0
"4203","Dodgeball: A True Underdog Story",0,0,0,1,0,0,0,0,0,0,0
"4204","Eye of the Dolphin",0,0,0,1,1,1,0,0,0,0,0
"4205","8: The Mormon Proposition",0,0,0,0,0,0,0,0,0,0,0
"4206","The Other End of the Line",0,0,0,1,1,0,0,1,0,0,0
"4207","Anatomy",0,0,0,0,0,0,1,0,1,0,0
"4208","Sleep Dealer",0,0,0,0,1,0,0,1,1,0,1
"4209","Super",0,0,0,1,1,0,0,0,0,0,0
"4210","Christmas Mail",0,0,0,1,1,1,0,1,0,0,0
"4211","Stung",0,0,0,1,0,0,1,0,0,0,0
"4212","Antibirth",0,0,0,0,0,0,1,0,0,0,0
"4213","Get on the Bus",0,0,0,0,1,0,0,0,0,0,0
"4214","Thr3e",0,0,1,0,1,0,1,0,1,0,0
"4215","Idiocracy",0,0,0,1,0,0,0,0,0,1,1
"4216","The Rise of the Krays",0,0,0,0,1,0,0,0,0,0,0
"4217","This Is England",0,0,0,0,1,0,0,0,0,0,0
"4218","Alien Uprising",0,0,0,1,0,0,0,0,0,0,1
"4219","Bathing Beauty",0,0,0,1,0,0,0,0,0,0,0
"4220","Go for It!",0,0,0,0,1,0,0,0,0,0,0
"4221","Dancer, Texas Pop. 81",0,0,0,1,1,1,0,0,0,0,0
"4222","Show Boat",0,0,0,0,1,1,0,1,0,0,0
"4223","Redemption Road",0,0,0,0,1,0,0,0,0,0,0
"4224","The Calling",0,0,0,0,0,0,0,0,1,0,0
"4225","The Brave Little Toaster",0,1,0,1,0,1,0,0,0,1,0
"4226","Fantasia",0,1,0,0,0,1,0,0,0,0,0
"4227","The French Connection",1,0,0,0,1,0,0,0,1,0,0
"4228","8 Days",0,0,0,0,1,0,0,0,1,0,0
"4229","Friday the 13th Part III",0,0,0,0,0,0,1,0,1,0,0
"4230","Friday the 13th: A New Beginning",0,0,1,0,0,0,1,0,1,0,0
"4231","The Last Sin Eater",0,0,0,0,1,0,0,0,0,0,0
"4232","Do You Believe?",0,0,0,0,1,0,0,0,0,0,0
"4233","Impact Point",0,0,0,0,0,0,0,0,1,0,0
"4234","The Valley of Decision",0,0,0,0,1,0,0,0,0,0,0
"4235","Eden",0,0,0,0,1,0,0,0,1,0,0
"4236","Chicken Tikka Masala",0,0,0,1,1,0,0,1,0,0,0
"4237","Always Woodstock",0,0,0,1,0,0,0,1,0,0,0
"4238","Jack Brooks: Monster Slayer",1,0,0,1,0,0,1,0,0,0,0
"4239","The Best Years of Our Lives",0,0,0,0,1,0,0,1,0,0,0
"4240","Bully",0,0,0,0,1,0,0,0,0,0,0
"4241","Elling",0,0,0,1,1,0,0,0,0,0,0
"4242","Mi America",0,0,0,0,1,0,0,0,0,0,0
"4243","[Rec]",0,0,0,0,0,0,1,0,0,0,0
"4244","Lies in Plain Sight",0,0,0,0,1,0,0,0,0,0,0
"4245","Sharkskin",0,0,1,1,1,0,0,1,1,0,0
"4246","Containment",0,0,0,0,0,0,1,0,1,0,1
"4247","The Timber",0,0,0,0,1,0,0,0,0,1,0
"4248","From Russia with Love",1,0,0,0,0,0,0,0,1,1,0
"4249","The Toxic Avenger Part II",1,0,0,1,0,0,1,0,0,0,1
"4250","In the Heat of the Night            ",0,0,1,0,1,0,0,0,0,0,0
"4251","Sleeper",0,0,0,1,0,0,0,0,0,0,1
"4252","It Follows",0,0,1,0,0,0,1,0,0,0,0
"4253","Everything You Always Wanted to Know About Sex * But Were Afraid to Ask",0,0,0,1,0,0,0,0,0,0,0
"4254","To Kill a Mockingbird",0,0,0,0,1,0,0,0,0,0,0
"4255","Mad Max 2: The Road Warrior",1,0,0,0,0,0,0,0,1,1,1
"4256","The Legend of Drunken Master",1,0,0,1,0,0,0,0,0,0,0
"4257","Lolita",0,0,0,0,1,0,0,1,0,0,0
"4258","Boys Don't Cry",0,0,0,0,1,0,0,1,0,0,0
"4259","Silent House",0,0,1,0,1,0,1,0,1,0,0
"4260","The Lives of Others",0,0,0,0,1,0,0,0,1,0,0
"4261","Courageous",0,0,0,0,1,0,0,0,0,0,0
"4262","The Hustler",0,0,0,0,1,0,0,0,0,0,0
"4263","Boom Town",0,0,0,0,1,0,0,1,0,1,0
"4264","The Triplets of Belleville",0,1,0,1,1,0,0,0,0,0,0
"4265","Smoke Signals",0,0,0,1,1,0,0,0,0,0,0
"4266","American Splendor",0,0,0,1,1,0,0,0,0,0,0
"4267","Before Sunset",0,0,0,0,1,0,0,1,0,0,0
"4268","Amores Perros",0,0,0,0,1,0,0,0,1,0,0
"4269","Thirteen",0,0,0,0,1,0,0,0,0,0,0
"4270","Gentleman's Agreement",0,0,0,0,1,0,0,1,0,0,0
"4271","Winter's Bone",0,0,0,0,1,0,0,0,0,0,0
"4272","Touching the Void",0,0,0,0,1,0,0,0,0,1,0
"4273","Alexander's Ragtime Band",0,0,0,0,1,0,0,1,0,0,0
"4274","Me and You and Everyone We Know",0,0,0,1,1,0,0,0,0,0,0
"4275","Inside Job",0,0,0,0,0,0,0,0,0,0,0
"4276","We Are Your Friends",0,0,0,0,1,0,0,1,0,0,0
"4277","Ghost Dog: The Way of the Samurai",1,0,0,0,1,0,0,0,1,0,0
"4278","Harsh Times",1,0,0,0,1,0,0,0,1,0,0
"4279","Captive",0,0,0,0,1,0,0,0,1,0,0
"4280","Full Frontal",0,0,0,1,0,0,0,1,0,0,0
"4281","Witchboard",0,0,1,0,0,0,1,0,1,0,0
"4282","Strangers with Candy            ",0,0,0,1,0,0,0,0,0,0,0
"4283","Hamlet",0,0,0,0,1,0,0,0,0,0,0
"4284","Shortbus",0,0,0,1,1,0,0,1,0,0,0
"4285","Waltz with Bashir",0,1,0,0,1,0,0,0,0,0,0
"4286","The Book of Mormon Movie, Volume 1: The Journey",0,0,0,0,0,0,0,0,0,1,0
"4287","No End in Sight",0,0,0,0,0,0,0,0,0,0,0
"4288","The Diary of a Teenage Girl",0,0,0,0,1,0,0,1,0,0,0
"4289","Get Real            ",0,0,0,1,1,0,0,1,0,0,0
"4290","In the Shadow of the Moon",0,0,0,0,0,0,0,0,0,0,0
"4291","Meek's Cutoff",0,0,0,0,1,0,0,0,0,0,0
"4292","Inside Deep Throat",0,0,0,0,0,0,0,0,0,0,0
"4293","Dinner Rush",0,0,0,0,1,0,0,1,0,0,0
"4294","Clockwatchers",0,0,0,1,1,0,0,0,0,0,0
"4295","The Virginity Hit",0,0,0,1,0,0,0,0,0,0,0
"4296","Subway",0,0,0,1,1,0,0,0,1,0,0
"4297","House of D",0,0,0,1,1,0,0,0,0,0,0
"4298","Teeth",0,0,0,1,0,0,1,0,1,0,0
"4299","Six-String Samurai",1,0,0,1,1,0,0,0,0,1,1
"4300","Hum To Mohabbat Karega",1,0,0,1,0,0,0,1,1,0,0
"4301","It's All Gone Pete Tong",0,0,0,1,1,0,0,0,0,0,0
"4302","Saint John of Las Vegas",0,0,0,1,1,0,0,0,0,0,0
"4303","24 7: Twenty Four Seven",0,0,0,1,1,0,0,1,0,0,0
"4304","Stonewall",0,0,0,0,1,0,0,0,0,0,0
"4305","Eureka            ",0,0,0,1,1,0,0,0,0,0,1
"4306","Roadside Romeo",0,1,0,1,0,1,0,1,0,0,0
"4307","This Thing of Ours",0,0,0,0,1,0,0,0,0,0,0
"4308","The Lost Medallion: The Adventures of Billy Stone",0,0,0,0,0,1,0,0,0,1,0
"4309","The Last Five Years",0,0,0,1,1,0,0,1,0,0,0
"4310","The Missing Person",0,0,0,0,1,0,0,0,0,0,0
"4311","Return of the Living Dead III",0,0,0,0,0,0,1,1,0,0,1
"4312","London",0,0,0,0,1,0,0,1,0,0,0
"4313","Sherrybaby",0,0,0,0,1,0,0,0,0,0,0
"4314","Stealing Harvard",0,0,0,1,0,0,0,0,0,0,0
"4315","Circle",0,0,1,0,1,0,1,0,1,0,1
"4316","Eden Lake",0,0,0,0,0,0,1,0,1,0,0
"4317","Plush",0,0,0,0,0,0,0,0,1,0,0
"4318","Vampire Killers",1,0,0,1,0,0,1,0,0,0,0
"4319","Gangster's Paradise: Jerusalema",1,0,0,0,1,0,0,0,0,0,0
"4320","Freeze Frame",0,0,0,0,1,0,0,0,1,0,0
"4321","Grave Encounters",0,0,0,0,0,0,1,0,0,0,0
"4322","Stitches",0,0,0,1,0,0,1,0,0,0,0
"4323","Nine Dead",0,0,1,0,1,0,1,0,1,0,0
"4324","To Be Frank, Sinatra at 100",0,0,0,0,0,0,0,0,0,0,0
"4325","Bananas",0,0,0,1,0,0,0,0,0,0,0
"4326","Supercapitalist",0,0,0,0,0,0,0,0,1,0,0
"4327","Rockaway",1,0,0,0,1,0,0,0,1,0,0
"4328","Wings            ",0,0,0,1,1,0,0,0,0,0,0
"4329","The Lady from Shanghai",0,0,1,0,1,0,0,0,1,0,0
"4330","No Man's Land: The Rise of Reeker",0,0,0,0,0,0,1,0,1,0,0
